127127,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1273
275,Total,2,,64.0,35.0,7.5,3.5,8.0,12.5,40.2,77.3,21.6,,2752640350753580125402773216
23352335,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,23353
2335,Scottie James F,3,23.7,11.0,11.3,1.3,1.0,0.3,1.3,55.6,42.9,0.0,,233532371101131310031355642900
2335,Caleb Homesley G,3,29.3,10.3,5.0,3.0,1.3,1.3,2.7,39.1,69.2,30.8,,233532931035030131327391692308
2335,Darius McGhee G,3,30.7,10.3,3.7,2.0,1.3,0.0,1.7,45.8,50.0,42.1,,233533071033720130017458500421
2335,Kyle Rode F,3,24.0,8.0,3.7,2.3,0.3,0.0,0.7,56.3,100.0,40.0,,233532408037230300075631000400
2335,Georgie Pacheco-Ortiz G,3,28.3,7.3,1.7,1.0,0.3,0.0,0.7,42.9,50.0,15.4,,23353283731710030007429500154
2335,Elijah Cuffee G,3,31.0,6.7,2.0,3.0,1.0,1.3,1.3,46.2,75.0,55.6,,23353310672030101313462750556
2335,Myo Baxter-Bell F,3,14.0,6.0,3.7,0.7,0.7,0.3,1.0,46.7,57.1,0.0,,2335314060370707031046757100
2335,Shiloh Robinson F,3,11.0,4.0,1.7,0.7,0.0,0.0,1.0,71.4,50.0,50.0,,23353110401707000010714500500
2335,Brendan Newton C,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,,23351302020000000005000000
2335,Blake Preston F,2,3.0,2.0,1.5,0.0,0.0,0.0,0.0,25.0,50.0,0.0,,233523020150000000025050000
2335,Josh Price G,2,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,2335225000000000005000000
2335,Tytist Dean G,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2335205000000000000000000
2335,Colton Reed G,2,4.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,2335245000000050000000000
2335,Total,3,,65.7,36.7,14.0,6.3,3.3,11.0,47.4,60.0,35.3,,233536573671406333110474600353
251251,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2513
251,Matt Coleman III G,3,32.3,13.7,5.0,4.3,1.3,0.3,2.0,60.9,87.5,66.7,,25133231375043130320609875667
251,Andrew Jones G,3,25.3,12.7,3.7,1.7,1.0,0.0,2.0,56.0,66.7,46.2,,25132531273717100020560667462
251,Courtney Ramey G,3,33.0,12.0,6.0,3.0,1.0,0.0,2.7,50.0,60.0,12.5,,25133301206030100027500600125
251,Gerald Liddell F,2,26.5,11.5,7.0,2.0,0.5,1.0,1.5,53.3,55.6,50.0,,25122651157020051015533556500
251,Jericho Sims F,3,20.3,8.3,6.3,0.7,1.7,0.7,1.7,64.7,100.0,0.0,,2513203836307170717647100000
251,Jase Febres G,3,34.7,7.3,1.7,0.7,1.3,1.0,1.0,30.4,100.0,35.3,,25133477317071310103041000353
251,Royce Hamm Jr. F,3,10.0,4.3,1.3,0.0,0.0,1.7,1.3,50.0,100.0,0.0,,2513100431300001713500100000
251,Donovan Williams G,3,8.0,2.7,0.0,0.0,0.0,0.3,0.7,50.0,100.0,25.0,,2513802700000003075001000250
251,Brock Cunningham F,2,6.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,,251260000505000010000000
251,Kamaka Hepa F,3,5.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,251357000700000000000000
251,Drayton Whiteside G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,251110000000000000000000
251,Will Baker C,3,7.0,0.0,1.3,0.3,0.3,0.3,1.0,0.0,0.0,0.0,,251370001303030310000000
251,Kai Jones F,1,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,251150003000001000000000
251,Total,3,,68.7,34.7,12.3,7.0,5.3,14.7,46.7,74.3,30.1,,25136873471237053147467743301
264264,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2643
264,Nahziah Carter G,2,34.5,18.5,5.0,1.5,2.0,1.0,2.5,48.1,60.0,50.0,,26423451855015201025481600500
264,Isaiah Stewart F,2,35.0,15.5,6.0,1.5,0.0,3.0,2.0,60.9,60.0,0.0,,2642350155601500302060960000
264,Jaden McDaniels F,2,36.0,11.5,8.5,3.5,1.5,3.0,4.5,36.8,87.5,40.0,,26423601158535153045368875400
264,Hameir Wright F,2,29.5,7.5,5.5,2.5,1.0,3.0,3.0,38.5,50.0,50.0,,2642295755525103030385500500
264,Quade Green G,2,33.0,3.5,3.5,6.0,1.0,0.0,3.0,27.3,50.0,0.0,,264233035356010003027350000
264,Jamal Bey G,2,18.0,3.5,1.5,1.0,1.0,0.5,1.5,33.3,25.0,0.0,,264218035151010051533325000
264,Elijah Hardy G,2,10.0,1.5,1.0,0.5,1.0,0.0,1.0,25.0,0.0,33.3,,264210015100510001025000333
264,Sam Timmins F,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,264230000000000000000000
264,Nate Roberts F,2,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,264210000000000500000000
264,Total,2,,61.5,34.5,16.5,7.5,11.0,17.5,43.4,61.3,36.4,,264261534516575110175434613364
4141,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,413
41,Josh Carlton C,1,22.0,18.0,8.0,0.0,0.0,2.0,3.0,47.1,100.0,0.0,,4112201808000002030471100000
41,Christian Vital G,1,27.0,17.0,7.0,3.0,7.0,0.0,3.0,66.7,100.0,60.0,,41127017070307000306671000600
41,Brendan Adams G,1,26.0,15.0,6.0,2.0,1.0,0.0,1.0,62.5,80.0,33.3,,4112601506020100010625800333
41,Sidney Wilson F,1,17.0,13.0,4.0,2.0,0.0,1.0,2.0,60.0,50.0,0.0,,411170130402000102060050000
41,Tyler Polley F,1,31.0,10.0,4.0,3.0,1.0,1.0,1.0,33.3,75.0,20.0,,4113101004030101010333750200
41,Alterique Gilbert G,1,31.0,6.0,1.0,5.0,1.0,0.0,0.0,22.2,50.0,0.0,,41131060105010000022250000
41,Isaiah Whaley F,1,10.0,6.0,4.0,1.0,0.0,1.0,0.0,50.0,100.0,0.0,,411100604010001000500100000
41,Akok Akok F,1,25.0,4.0,4.0,0.0,0.0,4.0,1.0,25.0,0.0,0.0,,4112504040000040102500000
41,Temi Aiyegbusi G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41110000000000000000000
41,Matt Garry G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41110000000000000000000
41,Jalen Gaffney G,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41190000000000000000000
41,Total,1,,89.0,41.0,16.0,10.0,9.0,11.0,45.3,72.7,26.3,,41189041016010090110453727263
5757,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,573
57,Kerry Blackshear Jr. F,2,33.5,15.0,11.5,2.5,2.0,0.5,1.5,50.0,76.5,33.3,,57233515011525200515500765333
57,Keyontae Johnson F,2,24.5,13.0,5.5,1.0,1.0,0.0,2.5,57.9,75.0,50.0,,5722451305510100025579750500
57,Noah Locke G,2,28.5,8.0,2.5,0.5,0.0,0.0,1.5,26.1,100.0,14.3,,5722858025050000152611000143
57,Tre Mann G,2,25.0,8.0,3.0,0.0,0.5,0.0,1.0,35.3,75.0,20.0,,572250803000050010353750200
57,Scottie Lewis G,2,22.5,6.5,3.0,1.0,0.5,2.0,0.5,28.6,83.3,0.0,,57222565301005200528683300
57,Omar Payne F,2,13.5,5.5,4.5,0.5,0.0,1.0,1.5,57.1,75.0,0.0,,57213555450500101557175000
57,Andrew Nembhard G,2,34.5,4.0,2.5,3.5,0.5,0.0,2.0,21.4,0.0,25.0,,57234540253505002021400250
57,Dontay Bassett F,1,9.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,100.0,0.0,,5719020602010000000100000
57,Jason Jitoboh C,2,4.5,1.5,1.5,0.0,0.0,0.0,0.5,50.0,33.3,0.0,,5724515150000000550033300
57,Ques Glover G,2,9.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,57290000505000005000000
57,Total,2,,62.5,42.0,10.5,5.0,3.5,13.0,36.1,76.2,18.9,,5726254201055035130361762189
231231,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2313
231,Clay Mounce F,3,32.0,17.3,6.3,1.7,2.3,1.0,1.0,64.3,63.6,56.3,,23133201736317231010643636563
231,Jordan Lyons G,3,31.7,14.7,3.0,3.0,1.3,0.0,4.0,44.1,84.6,16.7,,23133171473030130040441846167
231,Noah Gurley F,3,26.0,11.7,6.0,1.7,0.3,0.7,2.3,54.2,88.9,33.3,,23132601176017030723542889333
231,Mike Bothwell G,3,18.0,10.0,2.3,1.7,0.7,0.0,1.0,52.4,60.0,45.5,,23131801002317070010524600455
231,Jalen Slawson F,3,21.3,10.0,6.0,1.3,1.3,0.3,1.3,63.2,75.0,42.9,,23132131006013130313632750429
231,Alex Hunter G,3,30.7,8.0,1.3,3.0,1.3,0.0,0.0,36.4,100.0,16.7,,23133078013301300003641000167
231,Tre Clark G,3,21.0,5.7,3.3,1.7,0.3,0.7,0.7,53.3,100.0,0.0,,2313210573317030707533100000
231,Jaylon Pugh G,3,7.7,2.7,1.0,0.0,0.7,0.0,0.3,50.0,66.7,50.0,,231377271000070003500667500
231,Colin Kenney G,2,6.5,2.0,1.5,0.5,0.0,0.0,0.0,50.0,0.0,0.0,,2312652015050000005000000
231,Ben Beeker F,3,4.0,1.3,1.7,0.0,0.0,0.3,0.0,100.0,0.0,0.0,,23134013170000030010000000
231,Robert Swanson G,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,231230000000000000000000
231,Rett Lister G,2,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,231220000005000000000000
231,Total,3,,82.7,33.3,14.7,8.3,3.0,10.7,52.0,77.4,34.2,,23138273331478330107520774342
25072507,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,25073
2507,Alpha Diallo G,2,31.0,17.0,12.0,2.5,2.5,3.0,4.0,40.6,80.0,30.8,,2507231017012025253040406800308
2507,David Duke G,2,31.5,16.0,5.5,6.5,0.0,1.0,1.5,57.1,66.7,66.7,,250723151605565001015571667667
2507,Emmitt Holt F,2,18.0,10.5,5.0,1.0,0.5,0.5,0.5,58.3,66.7,75.0,,250721801055010050505583667750
2507,Maliek White G,2,20.5,10.5,3.0,0.5,1.0,1.0,1.5,61.5,100.0,50.0,,2507220510530051010156151000500
2507,A.J. Reeves G,2,20.5,10.5,3.0,3.5,2.0,0.5,1.0,53.8,66.7,37.5,,250722051053035200510538667375
2507,Luwane Pipkins G,2,22.5,8.5,3.0,6.0,3.0,0.0,0.0,26.3,100.0,25.0,,250722258530603000002631000250
2507,Kalif Young F,2,23.0,7.0,6.0,1.5,1.0,2.0,0.0,70.0,0.0,0.0,,250722307060151020007000000
2507,Greg Gantt F,2,10.5,4.5,2.0,1.0,1.0,0.5,2.5,50.0,0.0,33.3,,2507210545201010052550000333
2507,Andrew Fonts G,2,2.5,4.0,0.0,0.5,0.0,0.0,0.0,50.0,100.0,50.0,,25072254000050000005001000500
2507,Jimmy Nichols Jr. F,1,17.0,2.0,4.0,1.0,0.0,0.0,1.0,33.3,0.0,0.0,,250711702040100000103330000
2507,Kris Monroe F,2,10.0,1.5,2.5,0.5,0.0,0.5,0.0,25.0,0.0,25.0,,2507210015250500050025000250
2507,Tommy Dempsey G,2,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2507215000010000000000000
2507,Total,2,,91.0,45.5,25.0,11.0,9.0,12.5,48.2,71.9,39.1,,2507291045525011090125482719391
24832483,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,24833
2483,Payton Pritchard G,3,34.0,19.0,5.7,6.7,1.7,0.0,3.3,52.8,68.2,28.6,,248333401905767170033528682286
2483,Anthony Mathis G,3,26.0,17.0,2.3,0.3,0.3,0.0,0.3,75.0,66.7,72.2,,248332601702303030003750667722
2483,Shakur Juiston F,3,30.7,12.7,6.3,4.3,1.0,0.3,3.3,58.1,40.0,0.0,,24833307127634310033358140000
2483,Chris Duarte G,3,24.3,10.0,4.7,2.3,1.3,0.7,0.3,42.3,83.3,27.3,,248332431004723130703423833273
2483,Francis Okoro F,2,26.5,8.5,9.5,0.0,1.0,0.5,0.0,50.0,42.9,0.0,,2483226585950010050050042900
2483,Will Richardson G,3,26.3,8.0,2.7,3.3,1.0,0.3,2.3,35.0,87.5,50.0,,24833263802733100323350875500
2483,Addison Patterson G,3,14.3,8.0,2.0,0.3,0.7,0.3,2.0,69.2,60.0,0.0,,2483314380200307032069260000
2483,Chandler Lawson F,3,17.7,5.3,5.7,0.7,1.0,0.0,1.7,50.0,80.0,0.0,,2483317753570710001750080000
2483,C.J. Walker F,3,9.0,0.7,1.3,0.0,0.3,0.0,1.0,25.0,0.0,0.0,,24833900713000300102500000
2483,Total,3,,86.3,39.3,18.0,8.0,2.0,14.3,53.3,65.7,41.8,,248338633931808020143533657418
197197,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1973
197,Isaac Likekele G,2,28.5,14.0,6.5,3.0,1.5,0.5,0.5,56.3,81.8,33.3,,19722851406530150505563818333
197,Yor Anei F,2,22.5,13.0,6.5,0.0,1.5,4.5,1.5,64.7,50.0,0.0,,1972225130650015451564750000
197,Cameron McGriff F,2,26.0,11.0,5.0,3.0,0.0,0.0,1.5,31.3,91.7,14.3,,19722601105030000015313917143
197,Lindy Waters III G,2,26.5,10.5,5.5,2.0,1.0,0.0,3.0,47.1,60.0,40.0,,19722651055520100030471600400
197,Keylan Boone G,2,11.5,9.0,3.0,0.0,0.5,0.0,0.5,60.0,100.0,50.0,,19721159030000500056001000500
197,Avery Anderson III G,2,16.0,4.5,2.5,1.5,1.0,1.0,2.0,36.4,33.3,0.0,,197216045251510102036433300
197,Thomas Dziagwa G,2,23.5,4.0,1.5,0.0,0.0,0.0,2.0,33.3,100.0,40.0,,19722354015000000203331000400
197,Kalib Boone F,2,12.0,4.0,3.5,0.0,0.0,2.5,0.5,42.9,100.0,0.0,,1972120403500002505429100000
197,Jonathan Laurent G,2,11.0,3.0,3.5,0.0,0.5,0.0,1.0,25.0,50.0,33.3,,1972110303500050010250500333
197,Dee Mitchell G,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,19712020100000000010000000
197,Chris Harris Jr. G,2,13.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,50.0,0.0,,19721350510050000100050000
197,Trey Reeves F,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,197120000000000010000000
197,Hidde Roessink F,2,7.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,,197270001000050510000000
197,Total,2,,74.5,43.0,10.0,6.5,9.0,15.0,42.9,74.0,29.4,,19727454301006590150429740294
22,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,23
2,Isaac Okoro F,3,32.0,14.7,4.0,2.7,0.7,0.7,2.3,63.0,57.1,33.3,,233201474027070723630571333
2,Samir Doughty G,3,32.3,13.7,6.7,2.7,1.7,0.0,3.3,48.0,83.3,20.0,,233231376727170033480833200
2,Danjel Purifoy F,3,29.7,9.7,5.0,1.0,0.7,0.3,2.0,40.0,75.0,33.3,,23297975010070320400750333
2,Anfernee McLemore F,3,24.0,9.3,4.0,1.0,0.3,1.0,1.0,55.6,66.7,28.6,,23240934010031010556667286
2,J&#x27;Von McCormick G,3,31.3,9.3,4.0,3.7,0.0,0.3,3.0,38.7,14.3,20.0,,2273313934037000330387143200
2,Jamal Johnson G,3,12.3,7.7,2.3,0.0,0.0,0.0,0.3,45.5,80.0,62.5,,23123772300000003455800625
2,Austin Wiley C,3,16.7,6.7,6.7,0.3,0.3,0.7,2.3,60.0,61.5,0.0,,2316767670303072360061500
2,Devan Cambridge G,3,10.7,4.0,1.3,0.0,0.0,0.3,0.0,60.0,60.0,75.0,,23107401300000300600600750
2,Allen Flanigan G,3,8.3,1.3,1.0,0.3,0.0,0.0,0.7,33.3,0.0,0.0,,23831310030000073330000
2,Myles Parker F,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2100000000000000000000
2,Babatunde Akingbola C,1,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,2140001010002000000000
2,Tyrell Jones G,2,2.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,,2220000005050005000000
2,Total,3,,76.3,38.3,12.3,4.0,4.0,15.7,47.5,63.4,32.9,,237633831234040157475634329
150150,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1503
150,Cassius Stanley G,3,26.3,15.0,3.7,0.7,1.7,1.3,2.0,81.8,66.7,50.0,,15032631503707171320818667500
150,Vernon Carey Jr. C,3,20.0,13.0,6.3,0.3,1.0,1.3,2.0,69.6,55.6,100.0,,150320013063031013206965561000
150,Matthew Hurt F,3,22.3,13.0,3.7,1.0,0.0,1.0,1.0,48.4,100.0,50.0,,150322313037100010104841000500
150,Tre Jones G,3,26.3,12.3,4.0,5.7,1.0,0.0,1.7,45.5,85.7,11.1,,15032631234057100017455857111
150,Alex O&#x27;Connell G,3,22.3,11.0,4.0,2.0,2.0,0.0,0.7,42.9,60.0,33.3,,1502732231104020200007429600333
150,Wendell Moore Jr. F,3,17.3,7.3,2.0,1.0,1.7,0.0,2.7,41.7,50.0,0.0,,150317373201017002741750000
150,Javin DeLaurier F,3,15.7,6.7,5.7,1.0,1.0,0.7,0.7,40.0,61.5,0.0,,150315767571010070740061500
150,Joey Baker F,3,10.0,3.3,1.3,0.0,0.7,0.0,0.3,37.5,100.0,25.0,,15031003313000700033751000250
150,Jordan Goldwire G,3,15.3,3.0,1.0,2.3,1.7,0.0,0.7,40.0,0.0,33.3,,150315330102317000740000333
150,Jack White F,3,17.0,2.7,3.3,0.3,1.3,0.3,0.3,37.5,0.0,33.3,,150317027330313030337500333
150,Justin Robinson F,2,8.5,0.0,1.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,,150285001505051000000000
150,Mike Buckmire G,2,2.5,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,150225002000000005000000
150,Total,3,,87.3,39.7,14.7,12.3,5.3,12.3,49.3,67.3,32.8,,150387339714712353123493673328
194194,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1943
194,Kyle Young F,2,22.5,12.0,8.5,0.0,1.0,1.0,0.0,76.9,50.0,0.0,,1942225120850010100076950000
194,D.J. Carton G,2,23.5,11.0,4.0,3.0,0.0,0.0,2.5,72.7,40.0,66.7,,19422351104030000025727400667
194,Kaleb Wesson F,2,30.5,10.5,12.0,3.5,0.0,1.0,1.0,42.9,54.5,50.0,,194230510512035001010429545500
194,Alonzo Gaffney F,1,17.0,10.0,8.0,0.0,0.0,0.0,4.0,66.7,25.0,100.0,,194117010080000000406672501000
194,Luther Muhammad G,2,24.5,8.5,2.0,2.5,0.5,0.0,1.5,54.5,50.0,40.0,,1942245852025050015545500400
194,CJ Walker G,2,19.0,7.5,2.0,2.5,0.0,0.0,2.5,36.4,100.0,33.3,,19421907520250000253641000333
194,Duane Washington Jr. G,2,21.5,7.5,2.5,1.5,0.0,0.0,0.0,38.5,60.0,40.0,,1942215752515000000385600400
194,Andre Wesson F,1,32.0,7.0,2.0,0.0,0.0,0.0,1.0,22.2,100.0,25.0,,19413207020000000102221000250
194,E.J. Liddell F,2,14.5,4.5,3.0,1.0,0.0,1.0,1.0,33.3,75.0,0.0,,194214545301000101033375000
194,Danny Hummer G,1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,194140000000100000000000
194,Justin Ahrens F,2,12.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,,1942125000000000015000000
194,Harrison Hookfin F,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,194140000000000010000000
194,Ibrahima Diallo C,1,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,194160002000000020000000
194,Total,2,,70.0,42.5,14.0,2.0,3.0,14.5,45.3,58.8,35.9,,19427004251402030145453588359
20862086,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,20863
2086,Sean McDermott F,3,34.7,14.7,6.3,1.3,0.0,0.0,0.3,69.6,66.7,66.7,,208633471476313000003696667667
2086,Bryce Nze F,3,32.0,13.3,9.7,1.7,1.7,0.7,1.0,59.3,50.0,100.0,,2086332013397171707105935001000
2086,Jordan Tucker F,2,25.5,13.0,4.0,0.5,0.0,0.0,1.5,33.3,88.9,33.3,,208622551304005000015333889333
2086,Kamar Baldwin G,3,18.0,11.3,2.3,1.0,1.7,0.3,0.7,44.8,83.3,50.0,,208631801132310170307448833500
2086,Bryce Golden F,3,24.7,8.7,5.7,2.0,0.7,0.0,1.7,44.4,33.3,0.0,,2086324787572007001744433300
2086,Aaron Thompson G,3,36.0,7.0,2.7,7.3,1.0,2.0,1.7,45.0,50.0,0.0,,2086336070277310201745050000
2086,Khalif Battle G,2,22.5,6.5,1.0,1.0,1.5,0.0,0.0,37.5,0.0,20.0,,2086222565101015000037500200
2086,Christian David F,1,16.0,6.0,2.0,1.0,0.0,0.0,1.0,33.3,100.0,0.0,,20861160602010000010333100000
2086,Henry Baddley G,2,10.5,3.5,2.5,0.5,0.5,0.0,0.0,60.0,0.0,50.0,,2086210535250505000060000500
2086,John-Michael Mulloy F,2,15.0,3.0,3.0,1.0,0.0,0.0,1.0,66.7,100.0,0.0,,20862150303010000010667100000
2086,Campbell Donovan G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2086110000000000000000000
2086,Total,3,,74.3,35.7,15.7,6.3,3.0,8.0,48.9,63.6,38.3,,20863743357157633080489636383
142142,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1423
142,Dru Smith G,3,30.7,13.0,5.0,4.0,2.0,0.7,3.3,35.7,88.9,37.5,,14233071305040200733357889375
142,Jeremiah Tilmon F,3,23.3,12.3,5.3,0.3,0.3,3.0,2.3,80.0,55.6,0.0,,1423233123530303302380055600
142,Xavier Pinson G,3,22.3,10.7,2.3,4.3,1.0,0.0,2.0,45.5,73.3,14.3,,14232231072343100020455733143
142,Mark Smith G,3,29.7,9.3,4.3,0.3,0.7,0.0,0.7,32.0,75.0,30.0,,1423297934303070007320750300
142,Kobe Brown F,3,20.3,7.0,4.3,0.7,1.3,0.0,2.0,40.0,75.0,18.2,,1423203704307130020400750182
142,Javon Pickett G,3,25.3,4.0,4.7,1.7,0.7,0.0,1.3,35.7,50.0,20.0,,1423253404717070013357500200
142,Mario McKinney Jr. G,2,9.0,3.5,2.5,0.5,0.0,0.0,1.0,42.9,100.0,0.0,,142290352505000010429100000
142,Mitchell Smith F,3,12.7,3.3,4.3,0.3,0.7,0.0,0.7,36.4,0.0,40.0,,142312733430307000736400400
142,Torrence Watson G,3,14.3,3.0,2.0,0.7,0.7,0.3,1.0,21.4,0.0,25.0,,142314330200707031021400250
142,Tray Jackson F,3,12.7,3.0,3.7,0.0,0.3,0.3,1.0,33.3,100.0,20.0,,14231273037000303103331000200
142,Reed Nikko F,2,11.5,2.0,3.0,0.0,0.0,1.0,0.5,100.0,0.0,0.0,,142211520300000100510000000
142,Parker Braun F,2,2.0,1.5,1.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,,14222015100000000025050000
142,Evan Yerkes G,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,142130000000000000000000
142,Brooks Ford G,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,142130000000000000000000
142,Total,3,,70.3,43.3,12.7,7.7,5.0,15.3,41.0,75.4,25.3,,14237034331277750153410754253
239239,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2393
239,Jared Butler G,2,31.5,24.0,3.5,4.5,1.0,0.0,3.0,69.6,100.0,66.7,,239231524035451000306961000667
239,MaCio Teague G,2,29.5,13.0,7.5,4.0,1.0,0.0,3.0,50.0,50.0,41.7,,23922951307540100030500500417
239,Freddie Gillespie F,2,27.0,12.5,8.5,1.5,2.0,2.0,0.5,55.6,100.0,0.0,,23922701258515202005556100000
239,Devonte Bandoo G,2,24.5,12.0,5.0,3.0,0.5,0.0,2.5,52.9,100.0,55.6,,239224512050300500255291000556
239,Mark Vital G,2,21.0,7.0,4.0,1.0,0.5,0.5,0.5,29.4,66.7,0.0,,239221070401005050529466700
239,Tristan Clark F,2,22.5,5.0,5.0,1.5,0.0,0.0,3.0,23.5,50.0,0.0,,239222550501500003023550000
239,Davion Mitchell G,2,27.0,5.0,1.0,4.5,1.0,0.0,2.0,36.4,0.0,28.6,,239227050104510002036400286
239,Flo Thamba F,1,11.0,4.0,5.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,,239111040502000101010000000
239,Matthew Mayer G,2,8.0,4.0,1.0,0.0,0.0,0.0,0.0,37.5,0.0,66.7,,23928040100000000037500667
239,Obim Okeke G,1,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,239140002020100000000000
239,Jackson Moffatt G,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,239130001000000000000000
239,Total,2,,84.5,42.5,22.0,6.5,3.0,15.0,46.3,65.4,48.1,,23928454252206530150463654481
22942294,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,22943
2294,Luka Garza C,2,25.5,17.0,10.0,0.5,0.0,1.5,2.5,48.0,66.7,50.0,,2294225517010005001525480667500
2294,Ryan Kriener F,2,16.5,11.0,6.5,0.0,0.5,0.0,3.0,77.8,80.0,0.0,,22942165110650005003077880000
2294,Joe Toussaint G,2,14.0,11.0,0.5,1.5,2.0,0.0,1.0,58.3,66.7,50.0,,229421401100515200010583667500
2294,CJ Fredrick G,2,22.0,10.0,0.5,2.5,1.5,0.0,1.5,70.0,66.7,50.0,,229422201000525150015700667500
2294,Joe Wieskamp G,2,27.5,10.0,4.5,1.5,2.0,0.5,2.0,35.3,100.0,30.0,,2294227510045152005203531000300
2294,Connor McCaffery G,2,23.0,8.0,0.5,3.0,0.5,0.0,1.5,42.9,100.0,50.0,,229422308005300500154291000500
2294,Jordan Bohannon G,2,17.5,6.0,1.0,2.0,0.5,0.0,1.0,27.3,100.0,28.6,,229421756010200500102731000286
2294,Patrick McCaffery F,2,13.5,3.0,2.5,0.5,0.5,0.0,0.0,30.0,0.0,0.0,,229421353025050500003000000
2294,Bakari Evelyn G,2,15.5,2.5,0.5,2.0,1.0,0.0,0.5,25.0,100.0,25.0,,229421552505201000052501000250
2294,Riley Till F,2,4.5,2.0,0.5,0.0,1.0,0.5,0.5,100.0,100.0,0.0,,22942452005001005051000100000
2294,Cordell Pemsl F,1,13.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,,229411302020000010000050000
2294,Jack Nunge F,2,12.5,1.0,0.5,1.0,0.0,0.0,1.5,0.0,100.0,0.0,,2294212510051000001500100000
